Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),2018-09-12,Multiparty signed/agreed,122,135474,Intra,SubComp,FrAg,"H.E. Salva Kiir Mayardit
President of the Republic of South Sudan for the Incumbent TGoNU

H.E. Dr Riek Machar Teny
Chairman and Commander in Chief of the SPLM/SPLA-IO

Hon. Deng Alor Kuol
For SPLM-Former Detainees

Hon. Gabriel Changson Chang
For the South Sudanese Opposition Alliance 

For Other Political Parties (OPP) of South Sudan 

Hon. Peter Mayen Majongdit
For Umbrella of Political Parties 

Hon. Kornello Kon Ngu
For National Alliance of Political  Parties

Hon. Utaz Joseph Ukel Abango
For United South African Party (USAF)

Hon. Peter Martin Toko Moyi
For United Democratic Salvation Front 

Hon. Steward Sorobo Budia
For United Democratic Party

Hon. Wilson Lionding Sabit
For African National Congress (ANC)

","Stakeholders

Bishop Emeritus Enock Tombe Loro
Faith Based Leader

Sheik Mohamed Hassa Morjan
Faith Based Leader

Prof Mises Machar
For Eminent Personality 

Prof Francis Deng
Prof Eminent Personality

Ms. Mary Akech Bior
For Women’s Bloc

Hon. Rebecca Nyadeng Garang
Eminent Personalities

Mr Simon Akuei Deng
For Business Community

Ms Rita M. Lopidia
For Women Coalition 

Ms Alokiir Malual
For Civil Society of South Sudan 

Prof Pauline Elaine Riak
For Academia

Dr  Koiti Emmily
For  Youth Representative

Mr Biel Boutros Biel
Civil Society Delegate 

Mr Alikayo Aligo Samsom
For Concerned Citizen

Mr Rajab H. Simon Mohandis
Civil Society Delegate 

Mr Edmund Yakano
Civil Society Delegate

Ms Sarah Nyanath Elijah
For Gender Empowerment for South Sudan Organisation 

Shiek Vitale Aligo Samson
For South Sudan Civil Society Alliance 

The Guarantors 
A)	IGAD Heads of State and Government 
H.E. Dr Abiy Ahmed
Prime Minister of the Federal Democratic 
Republic of Ethiopia and Chair of IGAD

H.E. Yoweri Kaguta Museveni
President of the Republic of Uganda

H.E. Omar Hassan Ahmed Al-Bashir
President of the Republic of Sudan 

H.E. Ismail Omar Guelleh
President of the Republic of Diijbouti

H.E. Mohammed Abdullahi Mohamed
President of the Federal Government of Somalia 

H.E. Uhuru Kenyatta
President of the Republic of Kenya and Rapporteur of IGAD


B)	African Union High Level Ad-hoc Committee for South Sudan and African Union Commission 
For the People’ Democratic Republic of Algeria 
For the Republic of Chad
For Federal Republic of Nigeria 
For the Republic of Rwanda
For the Republic of South Africa
For the Chairperson of the African Union Commission 

C)	For the IGAD led Mediation 
H.E. Amb. Dr Ismail Walis
IGAD Special Envoy for South Sudan 

H.E. Al-Dirdiery Mohamed Ahmed
Minister for Foreign Affairs, Republic of Sudan 

D)	International Parties as witnesses 
Representative of the Peoples Republic of China 
Representative of the TROIKA (USA, UK and Norway)
Representative of the European Union 
Representative of the United Nations 
Representative of the IGAD Partners Forum (IPF)

 
","Page 1, Chapter 1, Preamble 
Mindful of our commitment under the Transitional Constitution of the Republic of South Sudan, 2011, (TCRSS) as amended,· to lay the foundation for a united, peaceful and prosperous society based on justice, equality, respect for human rights and the rule of law;
..
Pursuant to the decision of the Inter-Governmental Authority for Development (IGAD) Assembly of Heads of State and Government at its 31 sr Extra-Ordinary Summit of 12 June 2017, held in Addis Ababa, Ethiopia, which dedded: ""to urgently convene a High-level Revitalisation Forum of the parties to the Agreement on the Resolution of the Conflict in the Republic of South Sudan (ARCSS), including estranged groups to discuss concrete measures, to restore permanent ceasefire, full implementation of the ARCSS, and to develop revised realistic timelines and implementation schedule towards democratic elections at the end of the Transitional Period""; 
Reaffirming the commitments that we have solemnly undertaken in the ARCSS, the High-Level Revitalization Forum, the Khartoum Declaration and the Agreements on the Outstanding Security and Governance Issues; 
Page 31, Chapter 2, 
2.1. The Permanent Ceasefire
2.1.1. The Parties hereby agree that the Permanent Ceasefire signed in the Khartoum Declaration of 27th June 2018, which came into effect on 1st July 2018, shall be observed meticulously throughout the Republic of South Sudan to ensure sustainable peace, and facilitate the operationalization of the Transitional Security Arrangements and the voluntary repatriation, resettlement, rehabilitation and reintegration of returnees and Internally Displaced Persons (IDPs).
2.1.2. In observing the permanent ceasefire, the Parties reiterate all their commitments under the Cessation of Hostilities (CoHA) signed on 21st December 2017.

2.1.4. The Permanent Ceasefire shall apply to all forces of the warring parties and all other forces or militias allied to either Party, and shall be based on the Agreement on Cessation of Hostilities (CoHA), Protection of Civilians and Humanitarian Access of 21st December 2017, and its implementation modalities matrix.

Page 32, Chapter 2
2.1.10. The Parties shall refrain from prohibited actions outlined in the CoHA of 21st December 2017

Page 33, Chapter 2
2.1.10.7. The Parties shall adhere to the obligations outlined in the CoHA of 21st December 2017, which inter-alia include but are not limited to:

2.1.10.7.2. cessation of all hostile military actions as defined in the Co HA of 21st December 2017;


",SSD,,626,,11345,1625,NA,NA,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,1,1,3,3,0,0,0,1,1,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,1,0,1,1,1,2,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,0,1,1,2,3,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,3,1,1,3,2,3,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,3,0,1,3,3,0,2,0,3,0,1,2,0,0,0,1,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2111,Agreement on Outstanding issues of Governance,2018-08-05,Multiparty signed/agreed,14,19762,Intra,SubPar,MultIss,"For Incumbent TGonu
H.E. Salva Kiir Mayardit
President of the Republic of South Sudan

For SPLM/A-IO
Dr Riek Machar Teny
Chairman of the SPLM/A-IO
","For SSOA [illegible]
For FDs [illegible]
For OPP [illegible]

Francis Madeng Deng
Eminent Personalities
Mohammed Morjan
Faith Based leaders
13
Sarah Nayanth Elijah Yang
Civil Society Organization Outsude (CSO Outsided)
Alokiir Malwal Anguer
Civil Society Organisation (CS0)
Amer Manyok Deng
Women bloc of South Sudan","Page 1, Preamble 
Confirming the commitments that we have solemnly undertaken in the ARCSS
and the Khartoum Declaration, ",SSD,,626,,11345,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,1,0,1,3,0,0,0,0,0,1,0,0,3,1,1,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2110,Agreement on Outstanding Issues of Security Arrangements,2018-07-06,Multiparty signed/agreed,6,7914,Intra,Cea,Ceas,"For TGonu
Hon. Michael Majuei Lueth
Minister of Information, Communication Technology and Postal Services
For SPLM/A-IO
Angelina Jany Teny
South Sudan Opposition Alliance (SSOA):
Gabriel Changson Chang
For NAS
Thomas Cirollo Swaka
For NDM
Dr. Lan Akol Ajawin
For SSPM
Hussein Abdelbagi Akol
For SSUM
Matut Gatjuol
For SSNMC
Vakindi David
For SSLM
Bapiny Montuel
For PDM
Leoniz Onek
Witnessed by
The Government of the Sudan
H.E. Gen. psc. Awad Mohammed Ahmed Ibn Ouf
Minister of Defence
The IGAD
H.E. Dr Ismail Wais
IGAD Special Envy for South Sudan ",,"Page 1, Preamble 

Recalling our commitment in the Agreement on Resolution of the Conflict in South Sudan
(ARCSS) signed on 17th August 2015, the Cessation of Hostilities Agreement (COHA) signed
on 21st December 2017 and the Khartoum Declaration signed on 27th June 2018, 

Page 2, 
1. The Permanent Ceasefire: 
1.1. The Parties hereby agree that the Permanent Ceasefire signed in the Khartoum Declaration of 27 June 2018, which came into effect on 1st July 2018, shall be observed meticulously throughout the Republic of South Sudan. 
",SSD,,626,,11345,12413,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2109,Khartoum Declaration of Agreement between parties of the Conflict of South Sudan,2018-06-27,Multiparty signed/agreed,4,6047,Intra,Cea,CeaMix,"H.E. Salva Kiir Myardit
President of the Republic of South Sudan
Dr Rick Machar Teny
Chairman- SPLM/OP
Representative of South Sudan Opposition Alliance (SSOA)
Representative of Former Detainees (FD)
Representative of Other Political Parties (OPP)","Guarantor
H.E. Omer Hassan Ahmed El-Bashir
President of the Republic of Sudan
Witnesses:
For IGAD Special Envoys
For the Troika",,SSD,,626,,11345,12413,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan",2017-12-21,Multiparty signed/agreed,18,22307,Intra,Cea,Ceas,"H.E. Salva Kiir Mayardit President of the Republic of South Sudan/ TGoNU 
H.E. Deng Alor Kuol For the SPLM – FDs 
H.E. Dr Riek Machar Teny SPLM/A -IO 
 Hon. Pagan Amum Okiech SPLM –FDs 
 Gen Thomas Cirilo Swaka NAS 
 Hon. Peter Mayen Majongdit Umbrella Party 
 Dr Lam Akol Ajawin NDM 
 Hon. Gabriel Changson Chang FDP/SSAF 
 Col. Joseph Bangasi Bakasoro SSNMC 
 Dr Castello Garang SSPM 
 Gen. Peter Gadet SSUM 
 Gen Bapiny Montul SSLM
","Pages 15-18, Signatures of the Parties, other Stakeholders, Guarantors and Witnesses to this Agreement
II. STAKEHOLDERS: 
Bishop Enock Tombe Loro Faith Based
Prof. Moses Machar Eminent Persons 
Hon. Alokir Malual Aguer Representative of Civil Society of South Sudan 
Mrs. Amer Manyok Deng Representative of Women’s Bloc of South Sudan 
 Dr Emilly Koiti Representative of Youth of South Sudan 
 Hon Prof. Francis Deng

III. THE GUARANTORS: 
A) IGAD Heads of State and Government 
 H.E Hailemariam Dessalegn Prime Minister of the Federal Democratic Republic of Ethiopia and Chair of IGAD 
Republic of Uganda 
Republic of Sudan 
Republic of Djibouti 
Republic of Somalia
Republic of Kenya

B) African Union High Level Ad-hoc Committee for South Sudan and African Union Commission People’s Democratic Republic of Algeria 
Republic of Chad 
Federal Republic of Nigeria 
Republic of Rwanda 
Republic of South Africa 
Chairperson African Union Commission
IV. FOR THE IGAD LED MEDIATION:
H.E. Amb. Dr Ismail Wais Special Envoy for South Sudan 
H.E. Georges Chikoti Former Foreign Affairs Minister Republic of Angola 
H.E. Ramtane Lamamra Former Foreign Affairs Minister People’s Democratic Republic of Algeria 
 H.E. Hanna Tetteh Former Foreign Affairs Minister Republic of Ghana
V. INTERNATIONAL PARTNERS AS WITNESSES: 
Representative of the Peoples Republic of China 
Representative of the Kingdom of Norway 
 Representative of the United Kingdom 
Representative of the Unites States of America 
 Representative of the United Nations 
 Representative of the European Union 
Representative of the United States of America 
Representative of the IGAD Partners Forum (IPF)
",Agreement on Resolution of Conflict in the Republic of South Sudan (ARCSS),SSD,,626,,11345,NA,NA,NA,3,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,1,1
South Sudan,Inter-group,151,South Sudan: Post-secession Local agreements,Africa (excl MENA),1962,Agreement on Cessation of Hostilities between the Youth of Dinka Bor and Murle Communities,2017-05-23,Multiparty signed/agreed,3,6293,IntraLocal,Cea,Ceas,"Hon. Sultan Ismail Konyi, Governor of Boma 
Hon. Philip AguerPangyan, State Governor of Jonglei State","Hon. Chuol Rambang, Chairperson of the South Sudan Peace and Reconciliation Commission
Hon. Michael Chiangjiek, Minister of Interior
Hon Tuk Gatluak, Presidential Adviser on Security Affairs
H.E David Shearer, Special Representative of the Secretary General of the United Nations ",,SSD,,626,,11345,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),1585,Agreement on the Cessation of Hostilities between the Government of the Republic of South Sudan (RSS) and the South Sudan National Liberation Movement/Army (SSNLM/A),2016-04-02,Multiparty signed/agreed,5,5128,Intra,Cea,Ceas,"For the Government of the Republic of South Sudan, Hon. Tut Gatluak Manimi (Presidential Advisor) (Signed); 
For the South Sudan National Liberation Movement (SSNLM), Commander Mbereke John Faustino (Leader) (Signed)","For the Faith Based Mediation
Barani Eduardo Hiiboro Kussala, Bishop and Chairperson of Faith-based Council. (Signed)

Witness to this Agreement:
UNMISS Representative, South Sudan Headquarter (signature illegible).

Stakeholders:
Chief Wilson Peni Rikito, Paramount Chief, Representative of Traditional Authority. (signed)

Simple John Bakeaki, Youth Representative, Civil Society Organization

Christine Joseph Ngbaazande, Representative of Women Group-WES.",,SSD,,626,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
South Sudan,Inter-group,151,South Sudan: Post-secession Local agreements,Africa (excl MENA),1691,Mundri Agreement,2015-11-15,Multiparty signed/agreed,4,4255,IntraLocal,SubPar,MultIss,"Mr James Biro David
Representative of Greater Mundri Civil Community 

Major. Toby Majak Thomas
Representative of the SPLA Division 6, Brigade 16, Mundri Battalion
","Bishop Paul Yugusuk 
Diocesan Bishop of Lomega 
Lead Mediator 

Bishop Bismark M. Avokaya
Diocesan Bishop of Mundri 
Witness

Hon. Bullen Abiatere Hakim
Deputy Govemor of WES 
Witness 

Bishop Matthew Taban Peter 
Diocesan Bishop of Wonduruba 
Witness 

Major Gen. Johnson Juma Okot 
SPLA Division VI Commander 
Witness",,SSD,,626,,11345,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),1690,Outcome of the Meeting of the Principal Signatory Parties to the Agreement on Planning Implementation of the provisions in Chapter II of the Agreement,2015-11-03,Multiparty signed/agreed,3,6317,Intra,Imp,ImpMod,"Michael Makual Lueth, Ag. Chief Negotiator, GRSS [Signed]
Gen. Taban Deng Gal, Chief Negotiator, SPLM/A-IO [Signed]
John Luk Jok, Ag. Leader SPLM Leaders (FDs) [Signed]","Amb. Seyoum Mesfin, Chairman of IGAD Special [Signed]
Gen. Lazaro Sumbeiywo, IGAD Special Envoy [Signed]
Amg. Gen. Mohamed El-Dabi, IGAD Special Envoy [Signed]",Minutes of the Workshop,SSD,,626,,11345,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),1357,Agreement on the Resolution of the Conflict in the Republic of South Sudan (ARCSS),2015-08-17,Multiparty signed/agreed,75,58483,Intra,SubComp,FrAg,"I) THE PARTIES:
H. E. Salva Kiir Mayardit, President of the Republic of South Sudan, Commander–in-Chief of the NDFSS; H. E. Dr. Riek Machar Teny, Chairman and Commander-in-Chief, SPLM/SPLA-IO; Pagan Okech Amum, For the Former Detainees ; [unknown], For the Political Parties of South Sudan

II) STAKEHOLDERS:
Alokiir Malual Aguer, Representative of Civil Society of South Sudan; Bishop Enock Tombe Loro, For the Faith Based Leaders of South Sudan; Amer Manyok Deng, Representative of Women’s Bloc of South Sudan; [Unknown], Representative of Eminent Personalities","Guarantors:
IGAD Heads of State and Government
H. E. Hailemariam Dessalegn, Prime Minister of the Federal Democratic Republic of Ethiopia and Chair of IGAD; H.E. Yoweri Museveni, President of the Republic of Uganda; H.E. Omar Hassan al-Bashir, President of the Republic of Sudan; H.E. Ismaïl Omar Guelleh, President of the Republic of Djibouti; H.E. Hassan Sheikh Mahmud, President of the Federal Government of Somalia; H.E. Uhuru Kenyatta, President of the Republic of Kenya; Rapporteur of IGAD

African Union –High Level Ad hoc Committee for South Sudan & African Union
Comission;
For the People’s Democratic Republic of Algeria; For the Republic of Chad; For the Federal Republic of Nigeria; For the Republic of Rwanda; For the Republic of South Africa; Chairperson of the AU Commission

For the IGAD led Mediation:
Amb. Seyoum Mesfin; Gen. Lazarus Sumbeiywo; Amb. Gen. Mohamed Ahmed El-Dabi

International Partners as Witnesses:
Representative of the People’s Republic of China; Representative of the Kingdom of Norway; Representative of the United Kingdom; Representative of the United States of America; Representative of the United Nations; Representative of the European Union; Representative of the IGAD Partners Forum (IPF)",Cessation of Hostilities (CoH) Agreement of 23rd January 2014; 9th May 2014 Agreement to Resolve the Crisis in South Sudan; the 1st February 2015 Areas of Agreement on the Establishment of the Transitional Government of National Unity in the Republic of South Sudan; Transitional Constitution (TCRSS); ,SSD,,626,,11345,29,,,3,1,0,1,0,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,3,0,1,1,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,3,3,3,2,0,1,1,1,1,3,1,1,1,1,1,0,0,1,1,1,1,0,0,0,3,1,0,0,3,1,1,1,0,1,2,2,2,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,1,0,0,2,0,1,0,0,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,3,3,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,3,1,0,2,3,3,0,1,0,1,0,3,0,0,0,1,2,0,0,1,1,2,0,1,2,2,2,2,0,2,0,1,3,0,0,0,1,1,1
